WKT;GID;ID_HOJA;TIPO;ESTADO
"POLYGON ((443492.45 4104426.11,443497.02 4104422.86,443489.73 4104412.61,443485.16 4104415.86,443492.45 4104426.11))";"821864";"102632";EDI;USO
"POLYGON ((443527.81 4104402.5,443532.01 4104399.86,443525.84 4104390.06,443521.65 4104392.69,443527.81 4104402.5))";"821865";"102632";EDI;USO
"POLYGON ((443543.25 4104391.31,443547.57 4104388.49,443540.95 4104378.37,443536.63 4104381.2,443543.25 4104391.31))";"821866";"102632";EDI;USO
"POLYGON ((443554.62 4104383.7,443558.43 4104380.55,443550.74 4104371.25,443546.93 4104374.4,443554.62 4104383.7))";"821867";"102632";EDI;USO
"POLYGON ((443571.41 4104373.77,443574.2 4104371.71,443565.55 4104360.03,443562.77 4104362.09,443571.41 4104373.77))";"821868";"102632";EDI;USO
"POLYGON ((443706.29 4104320.18,443707.4 4104321.2,443711.47 4104324.92,443714.73 4104321.37,443716.38 4104322.87,443718.24 4104320.82,443719.29 4104319.66,443717.64 4104318.17,443719.11 4104316.59,443715.94 4104313.7,443713.9 4104311.82,443713.74 4104312.0,443708.14 4104318.17,443706.29 4104320.18))";"821869";"102632";EDI;USO
"POLYGON ((443705.55 4104334.89,443703.9 4104333.4,443705.37 4104331.82,443702.2 4104328.93,443700.16 4104327.05,443700.0 4104327.23,443694.4 4104333.4,443692.55 4104335.41,443693.66 4104336.43,443697.73 4104340.15,443700.99 4104336.6,443702.64 4104338.1,443704.5 4104336.05,443705.55 4104334.89))";"821870";"102632";EDI;USO
"POLYGON ((443674.34 4104352.79,443675.27 4104353.81,443675.35 4104353.9,443679.1 4104357.95,443682.64 4104354.69,443684.16 4104356.32,443686.19 4104354.43,443687.33 4104353.37,443685.82 4104351.74,443687.41 4104350.29,443684.5 4104347.15,443682.63 4104345.1,443682.45 4104345.27,443676.35 4104350.94,443674.34 4104352.79))";"821873";"102632";EDI;USO
"POLYGON ((443663.27 4104329.57,443661.75 4104331.23,443662.92 4104332.31,443665.17 4104334.37,443666.7 4104332.71,443670.02 4104335.76,443673.77 4104331.67,443674.78 4104330.57,443672.74 4104328.71,443666.62 4104323.12,443666.43 4104322.95,443664.56 4104324.98,443661.69 4104328.11,443663.27 4104329.57))";"821874";"102632";EDI;USO
"POLYGON ((443646.02 4104342.39,443644.22 4104343.74,443645.18 4104345.02,443647.02 4104347.45,443648.82 4104346.1,443651.53 4104349.7,443655.96 4104346.36,443657.16 4104345.46,443655.49 4104343.26,443650.48 4104336.65,443650.33 4104336.45,443648.12 4104338.11,443644.73 4104340.67,443646.02 4104342.39))";"821875";"102632";EDI;USO
"POLYGON ((443661.86 4104373.33,443663.97 4104371.71,443665.33 4104373.48,443667.53 4104371.79,443668.77 4104370.84,443667.42 4104369.08,443669.13 4104367.78,443666.53 4104364.38,443665.76 4104363.37,443664.86 4104362.17,443664.66 4104362.32,443662.68 4104363.85,443658.06 4104367.39,443656.09 4104368.9,443655.89 4104369.05,443656.72 4104370.15,443657.56 4104371.26,443660.14 4104374.63,443661.86 4104373.33))";"821876";"102632";EDI;USO
"POLYGON ((443640.36 4104382.78,443643.45 4104387.32,443647.24 4104384.76,443648.5 4104386.62,443650.92 4104384.98,443652.29 4104384.04,443651.02 4104382.19,443652.8 4104380.98,443650.44 4104377.51,443648.86 4104375.19,443648.62 4104375.36,443641.79 4104379.99,443639.52 4104381.54,443640.36 4104382.78))";"821877";"102632";EDI;USO
"POLYGON ((443357.3 4105191.74,443352.58 4105195.35,443347.87 4105198.95,443353.16 4105205.87,443359.48 4105201.02,443362.56 4105198.66,443360.43 4105195.85,443357.3 4105191.74))";"821878";"102632";EDI;USO
"POLYGON ((443626.3 4104357.53,443627.23 4104358.83,443629.01 4104361.31,443630.84 4104360.0,443633.46 4104363.66,443637.97 4104360.43,443639.19 4104359.56,443637.55 4104357.28,443632.72 4104350.59,443632.58 4104350.39,443630.33 4104352.0,443626.88 4104354.47,443628.13 4104356.22,443626.3 4104357.53))";"821879";"102632";EDI;USO
"POLYGON ((443609.48 4104365.89,443610.73 4104367.64,443608.9 4104368.95,443609.83 4104370.25,443611.61 4104372.73,443613.44 4104371.42,443616.06 4104375.08,443620.57 4104371.85,443621.79 4104370.98,443620.15 4104368.7,443615.32 4104362.01,443615.18 4104361.81,443612.93 4104363.42,443609.48 4104365.89))";"821881";"102632";EDI;USO
"POLYGON ((443619.71 4104392.66,443617.85 4104393.92,443619.5 4104396.34,443620.45 4104397.71,443622.29 4104396.43,443623.51 4104398.2,443626.97 4104395.83,443629.28 4104394.24,443629.11 4104394.0,443624.46 4104387.19,443622.9 4104384.93,443621.66 4104385.77,443617.13 4104388.88,443619.71 4104392.66))";"821882";"102632";EDI;USO
"POLYGON ((443775.52 4104320.52,443771.23 4104325.34,443778.91 4104332.17,443783.2 4104327.35,443775.52 4104320.52))";"821883";"102632";EDI;USO
"POLYGON ((443761.35 4104316.96,443753.6 4104311.04,443741.82 4104326.48,443749.58 4104332.39,443761.35 4104316.96))";"821884";"102632";EDI;USO
"POLYGON ((443244.8 4104751.27,443255.81 4104759.52,443259.4 4104754.73,443248.39 4104746.48,443244.8 4104751.27))";"821885";"102632";EDI;USO
"POLYGON ((443260.55 4104746.82,443270.16 4104754.9,443275.77 4104748.23,443266.15 4104740.15,443260.55 4104746.82))";"821886";"102632";EDI;USO
"POLYGON ((443288.77 4104692.88,443296.58 4104698.32,443300.08 4104693.28,443292.28 4104687.85,443288.77 4104692.88))";"821887";"102632";EDI;USO
"POLYGON ((443340.82 4104735.81,443337.11 4104746.3,443341.12 4104747.72,443344.83 4104737.23,443340.82 4104735.81))";"821888";"102632";EDI;USO
"POLYGON ((443346.59 4104674.58,443349.54 4104663.87,443342.49 4104661.93,443339.54 4104672.64,443346.59 4104674.58))";"821889";"102632";EDI;USO
"POLYGON ((443346.28 4104652.79,443351.6 4104654.38,443354.2 4104645.7,443348.89 4104644.11,443346.28 4104652.79))";"821890";"102632";EDI;USO
"POLYGON ((443350.42 4104628.73,443343.03 4104618.26,443336.96 4104622.54,443344.35 4104633.01,443350.42 4104628.73))";"821891";"102632";EDI;USO
"POLYGON ((443332.27 4104629.91,443325.08 4104636.56,443330.07 4104641.97,443337.27 4104635.33,443332.27 4104629.91))";"821892";"102632";EDI;USO
"POLYGON ((443323.48 4104648.07,443317.5 4104640.16,443309.36 4104646.32,443315.34 4104654.23,443323.48 4104648.07))";"821893";"102632";EDI;USO
"POLYGON ((443296.86 4104628.85,443303.57 4104622.75,443298.53 4104617.22,443291.82 4104623.32,443296.86 4104628.85))";"821894";"102632";EDI;USO
"POLYGON ((443285.84 4104610.41,443295.01 4104602.54,443289.96 4104596.66,443280.79 4104604.52,443285.84 4104610.41))";"821895";"102632";EDI;USO
"POLYGON ((443312.08 4104586.31,443318.3 4104582.31,443310.6 4104570.31,443304.37 4104574.31,443312.08 4104586.31))";"821896";"102632";EDI;USO
"POLYGON ((443314.6 4104604.22,443305.39 4104611.06,443309.85 4104617.08,443319.07 4104610.24,443314.6 4104604.22))";"821897";"102632";EDI;USO
"POLYGON ((443540.37 4104719.27,443539.87 4104709.57,443528.68 4104710.15,443529.19 4104719.85,443540.37 4104719.27))";"821898";"102632";EDI;USO
"POLYGON ((443635.58 4104904.77,443635.46 4104898.6,443629.46 4104898.73,443629.53 4104904.99,443635.58 4104904.77))";"821899";"102632";EDI;USO
"POLYGON ((443911.93 4105131.29,443910.91 4105118.36,443900.62 4105119.17,443901.63 4105132.1,443911.93 4105131.29))";"821900";"102632";EDI;USO
"POLYGON ((443747.6 4105330.98,443747.02 4105337.25,443758.84 4105338.35,443759.42 4105332.08,443747.6 4105330.98))";"821901";"102632";EDI;USO
"POLYGON ((443917.04 4105372.53,443912.38 4105357.82,443905.7 4105359.93,443910.37 4105374.64,443917.04 4105372.53))";"821902";"102632";EDI;USO
"POLYGON ((443477.57 4105853.47,443477.29 4105851.03,443477.13 4105849.94,443476.05 4105842.6,443477.77 4105842.37,443477.39 4105838.97,443477.01 4105836.86,443473.76 4105837.19,443469.83 4105837.77,443470.07 4105839.82,443466.15 4105840.35,443466.58 4105843.12,443467.76 4105851.36,443468.06 4105853.46,443468.29 4105854.85,443469.83 4105854.56,443472.79 4105854.18,443477.57 4105853.47))";"821904";"102632";EDI;USO
"POLYGON ((443455.37 4105894.0,443451.3 4105894.14,443451.44 4105896.45,443451.82 4105902.76,443453.22 4105902.69,443455.84 4105902.57,443455.37 4105894.0))";"821905";"102632";EDI;USO
"POLYGON ((443450.22 4105921.49,443451.48 4105926.89,443452.75 4105932.3,443452.98 4105933.26,443455.27 4105932.76,443457.34 4105932.31,443455.95 4105926.47,443454.57 4105920.63,443450.22 4105921.49))";"821906";"102632";EDI;USO
"POLYGON ((443472.76 4105913.23,443468.93 4105913.35,443469.18 4105921.12,443476.15 4105920.89,443483.12 4105920.66,443482.94 4105915.15,443482.76 4105909.64,443477.7 4105909.8,443472.65 4105909.97,443472.76 4105913.23))";"821907";"102632";EDI;USO
"POLYGON ((443724.62 4105694.55,443742.6 4105689.29,443740.09 4105680.7,443722.1 4105685.97,443724.62 4105694.55))";"821908";"102632";EDI;USO
"POLYGON ((443577.87 4105240.79,443575.63 4105231.81,443565.13 4105234.43,443567.37 4105243.41,443577.87 4105240.79))";"821909";"102632";EDI;USO
"POLYGON ((443305.19 4105040.52,443301.29 4105043.84,443295.88 4105048.44,443301.97 4105055.6,443304.95 4105053.09,443311.55 4105047.52,443305.19 4105040.52))";"821910";"102632";EDI;USO
"POLYGON ((443482.44 4106098.85,443486.82 4106107.73,443501.92 4106100.27,443497.54 4106091.39,443482.44 4106098.85))";"821911";"102632";EDI;USO
"POLYGON ((443489.4 4106311.65,443483.37 4106303.46,443479.44 4106306.36,443485.46 4106314.55,443489.4 4106311.65))";"821912";"102632";EDI;USO
"POLYGON ((443396.4 4106121.76,443393.41 4106115.89,443382.25 4106121.57,443385.24 4106127.44,443396.4 4106121.76))";"821913";"102632";EDI;USO
"POLYGON ((443386.31 4106108.61,443380.0 4106096.96,443374.67 4106099.85,443380.98 4106111.5,443386.31 4106108.61))";"821914";"102632";EDI;USO
"POLYGON ((443373.35 4106049.46,443373.41 4106035.76,443367.7 4106035.74,443367.64 4106049.44,443373.35 4106049.46))";"821915";"102632";EDI;USO
"POLYGON ((443334.44 4106066.35,443337.36 4106072.59,443343.59 4106069.68,443340.67 4106063.44,443334.44 4106066.35))";"821916";"102632";EDI;USO
"POLYGON ((443332.69 4106081.73,443327.42 4106072.28,443320.52 4106076.13,443325.78 4106085.58,443332.69 4106081.73))";"821917";"102632";EDI;USO
"POLYGON ((443321.35 4106087.86,443317.53 4106078.89,443311.11 4106081.63,443314.93 4106090.6,443321.35 4106087.86))";"821918";"102632";EDI;USO
"POLYGON ((443308.48 4106092.02,443305.45 4106086.55,443297.75 4106090.81,443300.78 4106096.29,443308.48 4106092.02))";"821919";"102632";EDI;USO
"POLYGON ((443295.43 4106096.0,443284.59 4106102.35,443287.81 4106107.84,443298.65 4106101.49,443295.43 4106096.0))";"821920";"102632";EDI;USO
"POLYGON ((443274.31 4106118.9,443270.51 4106115.35,443265.06 4106121.18,443268.86 4106124.73,443274.31 4106118.9))";"821921";"102632";EDI;USO
"POLYGON ((443357.12 4106104.73,443354.7 4106100.5,443346.32 4106105.31,443348.75 4106109.54,443357.12 4106104.73))";"821922";"102632";EDI;USO
"POLYGON ((443491.64 4105844.6,443497.52 4105843.31,443498.23 4105843.05,443507.74 4105840.88,443506.99 4105834.05,443502.77 4105834.59,443501.57 4105829.09,443498.9 4105829.49,443496.05 4105830.04,443495.67 4105827.6,443494.29 4105820.01,443492.91 4105812.43,443491.09 4105812.81,443486.3 4105813.62,443486.64 4105816.06,443486.83 4105817.18,443487.94 4105823.76,443489.05 4105830.34,443490.16 4105836.93,443491.64 4105844.6))";"821923";"102632";EDI;USO
"POLYGON ((443280.48 4106281.93,443274.1 4106284.36,443277.43 4106293.1,443283.81 4106290.67,443280.48 4106281.93))";"821924";"102632";EDI;USO
"POLYGON ((446184.98 4105460.11,446182.17 4105450.95,446176.28 4105452.76,446179.09 4105461.91,446184.98 4105460.11))";"821925";"102632";EDI;USO
"POLYGON ((446083.78 4105355.55,446076.44 4105346.48,446069.7 4105351.93,446077.04 4105361.01,446083.78 4105355.55))";"821926";"102632";EDI;USO
"POLYGON ((446059.8 4105340.07,446063.38 4105340.55,446064.36 4105333.17,446060.78 4105332.69,446059.8 4105340.07))";"821927";"102632";EDI;USO
"POLYGON ((446192.66 4105517.02,446191.07 4105511.54,446184.25 4105513.52,446185.84 4105519.01,446192.66 4105517.02))";"821928";"102632";EDI;USO
"POLYGON ((446210.05 4105636.06,446208.46 4105626.95,446203.06 4105627.89,446204.66 4105637.01,446210.05 4105636.06))";"821929";"102632";EDI;USO
"POLYGON ((446086.71 4105704.05,446082.05 4105718.84,446087.01 4105720.4,446091.67 4105705.62,446086.71 4105704.05))";"821933";"102632";EDI;USO
"POLYGON ((446047.85 4105735.13,446041.32 4105733.38,446039.88 4105738.76,446046.41 4105740.51,446047.85 4105735.13))";"821934";"102632";EDI;USO
"POLYGON ((446209.08 4105884.27,446214.05 4105887.47,446217.2 4105882.59,446212.23 4105879.39,446209.08 4105884.27))";"821935";"102632";EDI;USO
"POLYGON ((446199.96 4105885.06,446194.78 4105875.67,446180.58 4105883.51,446185.76 4105892.89,446199.96 4105885.06))";"821936";"102632";EDI;USO
"POLYGON ((446253.49 4105843.17,446247.76 4105827.61,446239.74 4105830.56,446245.47 4105846.13,446253.49 4105843.17))";"821937";"102632";EDI;USO
"POLYGON ((446218.72 4106135.52,446208.56 4106130.29,446204.39 4106138.39,446214.54 4106143.63,446218.72 4106135.52))";"821938";"102632";EDI;USO
"POLYGON ((446080.68 4106114.89,446081.0 4106109.74,446069.26 4106109.02,446068.94 4106114.16,446080.68 4106114.89))";"821939";"102632";EDI;USO
"POLYGON ((446088.94 4105947.02,446089.38 4105943.8,446082.13 4105942.81,446081.69 4105946.03,446088.94 4105947.02))";"821940";"102632";EDI;USO
"POLYGON ((446049.14 4105713.22,446046.07 4105705.1,446039.28 4105707.67,446042.35 4105715.79,446049.14 4105713.22))";"821941";"102632";EDI;USO
"POLYGON ((446022.01 4105692.01,446024.55 4105702.2,446028.68 4105701.17,446026.14 4105690.98,446022.01 4105692.01))";"821942";"102632";EDI;USO
"POLYGON ((446025.59 4105632.22,446021.5 4105619.98,446016.17 4105621.76,446020.26 4105634.0,446025.59 4105632.22))";"821943";"102632";EDI;USO
"POLYGON ((445929.33 4105646.89,445920.99 4105650.41,445923.75 4105656.96,445932.09 4105653.44,445929.33 4105646.89))";"821944";"102632";EDI;USO
"POLYGON ((445912.44 4105669.13,445910.52 4105665.41,445898.42 4105671.65,445900.34 4105675.37,445912.44 4105669.13))";"821945";"102632";EDI;USO
"POLYGON ((446056.18 4105659.3,446056.98 4105661.93,446064.52 4105659.63,446062.79 4105653.95,446055.25 4105656.25,446056.18 4105659.3))";"821946";"102632";EDI;USO
"POLYGON ((446128.89 4105481.5,446135.35 4105479.25,446133.51 4105473.95,446127.05 4105476.19,446128.89 4105481.5))";"821947";"102632";EDI;USO
"POLYGON ((446050.06 4105528.91,446049.49 4105526.63,446046.1 4105527.49,446046.67 4105529.76,446050.06 4105528.91))";"821948";"102632";EDI;USO
"POLYGON ((445955.46 4105431.21,445948.48 4105430.81,445948.34 4105433.35,445955.31 4105433.75,445955.46 4105431.21))";"821949";"102632";EDI;USO
"POLYGON ((445951.58 4105436.36,445947.05 4105437.7,445947.76 4105440.12,445952.3 4105438.79,445951.58 4105436.36))";"821950";"102632";EDI;USO
"POLYGON ((445890.52 4105411.61,445890.56 4105403.92,445884.3 4105403.89,445884.27 4105411.58,445890.52 4105411.61))";"821951";"102632";EDI;USO
"POLYGON ((445927.62 4105286.82,445927.17 4105281.58,445913.24 4105282.75,445913.69 4105288.0,445927.62 4105286.82))";"821952";"102632";EDI;USO
"POLYGON ((445859.25 4105323.54,445857.45 4105335.88,445865.92 4105337.11,445867.72 4105324.78,445859.25 4105323.54))";"821953";"102632";EDI;USO
"POLYGON ((445885.86 4105328.39,445893.95 4105327.84,445893.35 4105319.03,445885.26 4105319.58,445885.86 4105328.39))";"821954";"102632";EDI;USO
"POLYGON ((445914.75 4105324.77,445915.91 4105335.38,445923.74 4105334.52,445922.58 4105323.92,445914.75 4105324.77))";"821955";"102632";EDI;USO
"POLYGON ((445938.68 4105223.34,445936.16 4105216.3,445928.53 4105219.03,445931.05 4105226.07,445938.68 4105223.34))";"821956";"102632";EDI;USO
"POLYGON ((445950.3 4105155.4,445949.52 4105147.08,445937.61 4105148.2,445938.39 4105156.52,445950.3 4105155.4))";"821963";"102632";EDI;USO
"POLYGON ((446004.1 4105202.91,446024.06 4105195.4,446021.21 4105187.84,446001.25 4105195.35,446004.1 4105202.91))";"821964";"102632";EDI;USO
"POLYGON ((446024.56 4105228.8,446032.14 4105250.83,446045.65 4105246.18,446038.08 4105224.16,446024.56 4105228.8))";"821965";"102632";EDI;USO
"POLYGON ((446011.84 4105127.36,446010.44 4105119.23,446003.19 4105120.48,446004.59 4105128.61,446011.84 4105127.36))";"821966";"102632";EDI;USO
"POLYGON ((446006.25 4105099.52,446004.55 4105088.29,445997.71 4105089.32,445999.41 4105100.55,446006.25 4105099.52))";"821967";"102632";EDI;USO
"POLYGON ((445996.48 4105078.68,445994.67 4105063.9,445985.6 4105065.01,445987.41 4105079.79,445996.48 4105078.68))";"821968";"102632";EDI;USO
"POLYGON ((445979.57 4105027.89,445966.86 4105030.43,445969.37 4105043.05,445982.09 4105040.51,445979.57 4105027.89))";"821969";"102632";EDI;USO
"POLYGON ((445968.23 4105012.96,445986.84 4105006.57,445982.88 4104995.02,445964.27 4105001.4,445968.23 4105012.96))";"821970";"102632";EDI;USO
"POLYGON ((445942.45 4105172.13,445940.13 4105168.33,445937.98 4105169.63,445940.3 4105173.44,445942.45 4105172.13))";"821971";"102632";EDI;USO
"POLYGON ((445692.46 4104988.88,445688.52 4105002.32,445694.59 4105004.1,445698.52 4104990.65,445692.46 4104988.88))";"821972";"102632";EDI;USO
"POLYGON ((445821.16 4105118.07,445814.26 4105126.81,445820.58 4105131.8,445827.48 4105123.05,445821.16 4105118.07))";"821979";"102632";EDI;USO
"POLYGON ((445769.57 4105265.55,445765.52 4105281.52,445771.57 4105283.05,445775.61 4105267.08,445769.57 4105265.55))";"821980";"102632";EDI;USO
"POLYGON ((445794.28 4105302.49,445791.86 4105308.32,445796.46 4105310.24,445798.88 4105304.41,445794.28 4105302.49))";"821981";"102632";EDI;USO
"POLYGON ((445772.46 4105418.52,445766.01 4105416.59,445764.45 4105421.81,445770.9 4105423.73,445772.46 4105418.52))";"821982";"102632";EDI;USO
"POLYGON ((445784.96 4105472.16,445778.48 4105478.33,445781.11 4105481.08,445787.58 4105474.91,445784.96 4105472.16))";"821983";"102632";EDI;USO
"POLYGON ((445795.49 4105534.49,445795.28 4105530.75,445792.09 4105530.94,445792.31 4105534.67,445795.49 4105534.49))";"821984";"102632";EDI;USO
"POLYGON ((445807.74 4105550.94,445809.33 4105542.33,445797.29 4105540.11,445795.7 4105548.72,445807.74 4105550.94))";"821985";"102632";EDI;USO
"POLYGON ((445808.15 4105566.51,445808.78 4105556.78,445801.32 4105556.3,445800.69 4105566.02,445808.15 4105566.51))";"821986";"102632";EDI;USO
"POLYGON ((445715.62 4105458.31,445712.81 4105467.47,445718.56 4105469.23,445721.36 4105460.07,445715.62 4105458.31))";"821987";"102632";EDI;USO
"POLYGON ((444707.58 4104805.27,444697.02 4104812.39,444700.11 4104816.97,444710.67 4104809.86,444707.58 4104805.27))";"821988";"102632";EDI;USO
"POLYGON ((444694.31 4104826.54,444692.76 4104833.74,444704.21 4104836.21,444705.76 4104829.01,444694.31 4104826.54))";"821989";"102632";EDI;USO
"POLYGON ((444687.1 4104861.71,444684.11 4104869.88,444691.12 4104872.44,444694.11 4104864.27,444687.1 4104861.71))";"821990";"102632";EDI;USO
"POLYGON ((444687.63 4104886.73,444678.92 4104883.2,444676.44 4104889.34,444685.15 4104892.86,444687.63 4104886.73))";"821991";"102632";EDI;USO
"POLYGON ((444600.59 4104733.06,444600.88 4104740.12,444606.16 4104739.91,444605.87 4104732.85,444600.59 4104733.06))";"821992";"102632";EDI;USO
"POLYGON ((444579.36 4104714.07,444579.48 4104701.38,444567.8 4104701.28,444567.69 4104713.97,444579.36 4104714.07))";"821993";"102632";EDI;USO
"POLYGON ((444182.49 4104345.95,444176.38 4104340.74,444169.7 4104348.58,444175.81 4104353.79,444182.49 4104345.95))";"821994";"102632";EDI;USO
"POLYGON ((444626.91 4104596.23,444627.06 4104587.45,444604.02 4104587.11,444603.99 4104589.18,444604.14 4104606.73,444605.45 4104606.86,444611.39 4104606.71,444611.42 4104605.59,444611.66 4104596.68,444626.91 4104596.23))";"821995";"102632";EDI;USO
